architecture,condition,fault_type,task_id,seed,official_success,evaluator_status,evaluator_error,agent_response,network_har,official_eval,source,rerun,source_count,source_chain
react,control,control,133,1,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_timeout_task133_seed1/133/control_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_timeout_task133_seed1/133/control_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_timeout_task133_seed1/133/control_seed_1/official_eval.json,/,False,5,/
react,control,control,133,2,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_http_error_task133_seed2/133/control_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_http_error_task133_seed2/133/control_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_http_error_task133_seed2/133/control_seed_2/official_eval.json,/,False,5,/
react,control,control,133,3,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task133_seed3/133/control_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task133_seed3/133/control_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task133_seed3/133/control_seed_3/official_eval.json,/,False,6,/
react,control,control,133,4,True,success,,experiments/rerun_missing_trials_v1/outputs/react_control_control_task133_seed4/133/control_seed_0/agent_response.json,experiments/rerun_missing_trials_v1/outputs/react_control_control_task133_seed4/133/control_seed_0/network.har,experiments/rerun_missing_trials_v1/outputs/react_control_control_task133_seed4/133/control_seed_0/official_eval.json,rerun_missing_trials_v1,True,6,/;rerun_missing_trials_v1
react,control,control,133,5,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task133_seed5/133/control_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task133_seed5/133/control_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task133_seed5/133/control_seed_5/official_eval.json,/,False,6,/
react,control,control,134,1,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_popup_block_task134_seed1/134/control_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_popup_block_task134_seed1/134/control_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_popup_block_task134_seed1/134/control_seed_1/official_eval.json,/,False,5,/
react,control,control,134,2,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task134_seed2/134/control_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task134_seed2/134/control_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/web_dom_missing_task134_seed2/134/control_seed_2/official_eval.json,/,False,5,/
react,control,control,134,3,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task134_seed3/134/control_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task134_seed3/134/control_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task134_seed3/134/control_seed_3/official_eval.json,/,False,6,/
react,control,control,134,4,False,failure,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task134_seed4/134/control_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task134_seed4/134/control_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task134_seed4/134/control_seed_4/official_eval.json,/,False,6,/
react,control,control,134,5,True,success,,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task134_seed5/134/control_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task134_seed5/134/control_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/architecture_gpt54_react_planexecute_core240_v1/react_control_control_task134_seed5/134/control_seed_5/official_eval.json,/,False,6,/
react,fault,agent_param_error,22,1,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed1/22/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed1/22/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed1/22/fault_seed_1/official_eval.json,/,False,1,/
react,fault,agent_param_error,22,2,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed2/22/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed2/22/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed2/22/fault_seed_2/official_eval.json,/,False,1,/
react,fault,agent_param_error,22,3,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed3/22/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed3/22/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed3/22/fault_seed_3/official_eval.json,/,False,1,/
react,fault,agent_param_error,22,4,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed4/22/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed4/22/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed4/22/fault_seed_4/official_eval.json,/,False,1,/
react,fault,agent_param_error,22,5,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed5/22/fault_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed5/22/fault_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task22_seed5/22/fault_seed_5/official_eval.json,/,False,1,/
react,fault,agent_param_error,24,1,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed1/24/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed1/24/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed1/24/fault_seed_1/official_eval.json,/,False,1,/
react,fault,agent_param_error,24,2,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed2/24/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed2/24/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed2/24/fault_seed_2/official_eval.json,/,False,1,/
react,fault,agent_param_error,24,3,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed3/24/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed3/24/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed3/24/fault_seed_3/official_eval.json,/,False,1,/
react,fault,agent_param_error,24,4,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed4/24/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed4/24/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed4/24/fault_seed_4/official_eval.json,/,False,1,/
react,fault,agent_param_error,24,5,False,failure,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed5/24/fault_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed5/24/fault_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task24_seed5/24/fault_seed_5/official_eval.json,/,False,1,/
react,fault,agent_param_error,27,1,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task27_seed1/27/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task27_seed1/27/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task27_seed1/27/fault_seed_1/official_eval.json,/,False,1,/
react,fault,agent_param_error,27,2,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task27_seed2/27/fault_seed_2/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task27_seed2/27/fault_seed_2/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task27_seed2/27/fault_seed_2/official_eval.json,/,False,1,/
react,fault,agent_param_error,27,3,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task27_seed3/27/fault_seed_3/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task27_seed3/27/fault_seed_3/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1/agent_param_error_task27_seed3/27/fault_seed_3/official_eval.json,/,False,1,/
react,fault,agent_param_error,27,4,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/agent_param_error_task27_seed4/27/fault_seed_4/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/agent_param_error_task27_seed4/27/fault_seed_4/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/agent_param_error_task27_seed4/27/fault_seed_4/official_eval.json,/,False,1,/
react,fault,agent_param_error,27,5,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/agent_param_error_task27_seed5/27/fault_seed_5/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/agent_param_error_task27_seed5/27/fault_seed_5/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_missing60_rerun/agent_param_error_task27_seed5/27/fault_seed_5/official_eval.json,/,False,1,/
react,fault,agent_param_error,28,1,True,success,,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task28_seed1/28/fault_seed_1/agent_response.json,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task28_seed1/28/fault_seed_1/network.har,experiments/analysis/rebuilt_official_responses_v1/formal_gpt54_react_faults_official_subset_v1_extend/agent_param_error_task28_seed1/28/fault_seed_1/official_eval.json,/,False,1,/
